referrer,views_total,views_unique
news.ycombinator.com,20348,6768
github.com,4900,1276
apitable.com,2913,799
t.co,2423,1374
news.hada.io,714,420
Google,463,151
b.hatena.ne.jp,343,238
hckrnews.com,258,156
hn.premii.com,104,28
cla-assistant.io,92,14
