referrer,views_total,views_unique
github.com,2610,492
Google,1768,410
link.juejin.cn,666,57
aitable.ai,662,146
Bing,136,36
link.zhihu.com,114,16
cn.bing.com,112,21
link.csdn.net,100,3
DuckDuckGo,74,16
help.aitable.ai,67,20
