referrer,views_total,views_unique
github.com,4305,707
Google,1956,430
apitable.com,1307,266
link.juejin.cn,1303,184
Baidu,343,101
link.zhihu.com,232,46
cn.bing.com,222,59
oschina.net,122,38
Bing,114,33
yandex.ru,63,5
