referrer,views_total,views_unique
github.com,3508,462
Google,1731,414
aitable.ai,647,160
link.juejin.cn,502,67
v2ex.com,215,91
help.aitable.ai,164,31
link.zhihu.com,163,20
cn.bing.com,140,25
Baidu,136,38
Bing,62,34
