referrer,views_total,views_unique
github.com,2550,393
Google,1594,466
link.juejin.cn,300,39
aitable.ai,283,95
Baidu,171,49
Bing,136,48
cn.bing.com,133,26
yandex.ru,95,10
link.zhihu.com,54,15
nocobase.com,53,24
